"","Site","Plot","Date","Colony","Verified","RED","REDsd","GRN","GRNsd","FSC","FSCsd","SSC","SSCsd","Year","Month","Day","meantemp","mintemp","maxtemp","range"
"98","Luminao","34",2021-08-04,9,"Yes",3.78903034053493,0.325133623410145,1.95893016504804,0.521578546589336,2.8850292999221,0.486081666630914,3.29821414863672,0.498502608897447,2021,"08","04",29.713125,29.54,30.142,0.602
"99","Luminao","34",2022-09-01,8,"Yes",3.94759448987603,0.27239552665005,1.88565391363636,0.527644782560798,2.84572947603306,0.507341604637879,3.37536608429752,0.47158042032545,2022,"09","01",29.3790980392157,28.816,33.105,4.289
"100","Luminao","34",2022-09-01,4,"Yes",3.92070241979592,0.269104420929634,1.80173009020408,0.471189677233004,2.81450993693878,0.507206191344562,3.26454221938776,0.433500072666268,2022,"09","01",29.3790980392157,28.816,33.105,4.289
"101","Luminao","34",2022-09-01,9,"Yes",3.94817991375102,0.278730831167176,1.91755394609439,0.499265676159027,2.88916785089504,0.492281496563151,3.31961408116355,0.454434541144788,2022,"09","01",29.3790980392157,28.816,33.105,4.289
"102","Luminao","34",2022-09-01,5,"Yes",3.97118425578487,0.269854243892391,1.8092709157807,0.493388698377183,2.84116932791328,0.507796908124264,3.34337384073379,0.445148259134554,2022,"09","01",29.3790980392157,28.816,33.105,4.289
"103","Luminao","34",2022-09-01,1,"Yes",3.99887460813659,0.298751646865852,1.80681852297639,0.466167946827887,2.86138326370152,0.501810352833073,3.35516744139966,0.438113096663293,2022,"09","01",29.3790980392157,28.816,33.105,4.289
"104","Luminao","34",2022-09-01,10,"Yes",3.9609262406015,0.272838974960815,1.79681889202172,0.450037021944386,2.80523057560568,0.496574499995162,3.38434244444444,0.415180078265423,2022,"09","01",29.3790980392157,28.816,33.105,4.289
"105","Luminao","34",2022-09-01,6,"Yes",3.91421024284845,0.298392038743047,1.83259822560357,0.506135951600595,2.82153939703794,0.517556043937808,3.31186692533983,0.470680796922138,2022,"09","01",29.3790980392157,28.816,33.105,4.289
"106","Luminao","34",2022-09-01,2,"Yes",4.022558797156,0.287374740585505,1.79452981158511,0.491114779898531,2.80702672856545,0.492868151759177,3.30294443245504,0.42948274373412,2022,"09","01",29.3790980392157,28.816,33.105,4.289
"107","Luminao","34",2022-09-01,11,"Yes",3.94459632102041,0.302145756583742,1.7756041577551,0.478507924680322,2.79310819183673,0.505807134540572,3.29478982,0.469426053568485,2022,"09","01",29.3790980392157,28.816,33.105,4.289
"108","Luminao","34",2022-09-01,7,"Yes",3.93343859428924,0.27420250047773,1.94963056368118,0.522353297632187,2.88447284408381,0.511372181812252,3.39654058627773,0.475945127761845,2022,"09","01",29.3790980392157,28.816,33.105,4.289
