FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
32.835651,124.854416,6.747221,3.139246,5.837517,41.066151,4.967927,21871.509766,1.516346,2.096404,0.829125,0.496825,0.766228,1.613484,0.696175,4.339879,17765.000000,,0
22.887508,66.898628,2.898715,1.332175,1.020718,6.096551,0.302603,226.556168,1.359599,1.825417,0.462205,0.124561,0.008906,0.785084,0.000000,2.355176,21761.000000,,0
30.343988,142.058594,3.213256,1.976677,7.724766,76.606239,9.014422,68396.648438,1.482073,2.152467,0.506945,0.295936,0.887885,1.884264,0.954938,4.835035,22109.000000,,0
58.393677,116.565323,1.264333,1.171821,9.590427,82.980324,5.823886,99998.000000,1.766366,2.066569,0.101861,0.068861,0.981838,1.918975,0.765213,4.999991,22434.000000,,0
44.140636,118.508080,1.319840,1.295170,7.391722,56.737709,4.223268,99998.000000,1.644839,2.073748,0.120521,0.112327,0.868746,1.753872,0.625649,4.999991,22449.000000,,0
19.581741,113.389076,4.261727,2.368311,5.017243,39.188152,5.648414,51464.394531,1.291851,2.054571,0.629586,0.374439,0.700465,1.593155,0.751927,4.711507,22725.000000,,0
218.640167,245.567368,2.318972,1.754647,4.274062,41.562630,3.622633,20492.164062,2.339730,2.390171,0.365295,0.244190,0.630841,1.618703,0.559024,4.311588,22799.000000,,0
80.103195,23.667694,2.833956,2.140115,3.755994,51.957912,4.666173,66418.429688,1.903650,1.374156,0.452393,0.330437,0.574725,1.715652,0.668961,4.822289,23388.000000,,0
86.230583,160.005951,3.478457,2.016765,3.937934,50.659660,5.745320,94623.031250,1.935661,2.204136,0.541387,0.304655,0.595268,1.704662,0.759314,4.975997,24132.000000,,0
10.934937,30.029448,0.962126,2.257297,3.083739,35.025105,6.848213,99998.000000,1.038816,1.477547,0.000000,0.353589,0.489078,1.544379,0.835577,4.999991,24303.000000,,0
14.203701,77.435760,3.077571,1.791652,4.261727,28.805204,5.214278,49723.804688,1.152402,1.888942,0.488208,0.253254,0.629586,1.459471,0.717194,4.696564,24317.000000,,0
42.990402,31.013161,1.245830,1.862578,6.929161,70.916740,8.969848,73084.460938,1.633371,1.491546,0.095459,0.270115,0.840681,1.850749,0.952785,4.863825,24503.000000,,0
22.520544,38.454224,2.818537,2.059937,2.948054,37.319405,3.103681,65137.386719,1.352579,1.584944,0.450024,0.313854,0.469535,1.571935,0.491877,4.813830,26282.000000,,0
103.354591,119.164917,5.430464,3.632644,5.714168,49.321316,5.277587,22970.447266,2.014330,2.076149,0.734837,0.560223,0.756953,1.693035,0.722435,4.361169,26397.000000,,0
13.213820,109.324707,3.352024,1.245830,3.891678,38.435719,4.413881,91469.531250,1.121028,2.038718,0.525307,0.095459,0.590137,1.584735,0.644821,4.961277,27565.000000,,0
17.725330,166.432465,3.934851,3.003561,6.050295,48.423950,6.987001,57815.109375,1.248594,2.221238,0.594928,0.477637,0.781777,1.685060,0.844291,4.762042,27796.000000,,0
54.156620,66.867790,1.273584,1.326008,1.594293,10.580308,0.272062,99998.000000,1.733652,1.825217,0.105028,0.122546,0.202568,1.024498,0.000000,4.999991,27828.000000,,0
369.632355,320.770508,9.090862,4.671864,9.257383,82.514679,8.458116,21545.033203,2.567770,2.506194,0.958605,0.669490,0.966488,1.916531,0.927274,4.333347,29181.000000,,0
19.051338,55.038570,2.830872,1.085476,2.318972,22.246092,1.066638,1952.102417,1.279925,1.740667,0.451920,0.035620,0.365295,1.347254,0.028017,3.290503,29233.000000,,0
