FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
769.306458,568.798706,17.096247,9.877215,9.282054,83.560066,8.676512,21070.857422,2.886099,2.754959,1.232901,0.994635,0.967644,1.921999,0.938345,4.323682,25971.000000,,0
19.714342,33.643589,3.170084,2.503996,2.423819,16.701529,1.802874,31171.292969,1.294782,1.526902,0.501071,0.398634,0.384500,1.222756,0.255965,4.493755,26141.000000,,0
15.027059,18.329742,1.659051,1.190323,0.925122,7.678510,0.329076,99998.000000,1.176874,1.263156,0.219860,0.075665,0.000000,0.885277,0.000000,4.999991,28302.000000,,0
10.811588,35.126869,1.477111,1.655968,3.136162,18.009035,4.070235,70221.921875,1.033890,1.545639,0.169413,0.219052,0.496399,1.255490,0.609619,4.846473,28684.000000,,0
38.256863,243.957657,2.957305,1.313673,2.800035,46.999264,1.726234,99998.000000,1.582709,2.387315,0.470896,0.118487,0.447163,1.672091,0.237100,4.999991,29138.000000,,0
31.549730,130.032013,1.970509,1.208826,1.168737,26.295040,0.544448,99998.000000,1.498996,2.114050,0.294578,0.082364,0.067717,1.419874,0.000000,4.999991,29168.000000,,0
80.171043,22.856672,2.827788,2.084607,2.713690,18.980412,3.780616,99998.000000,1.904018,1.359013,0.451447,0.319024,0.433560,1.278306,0.577563,4.999991,29344.000000,,0
78.092598,136.757645,5.140593,3.734408,6.463516,77.506691,6.763111,30011.378906,1.892610,2.135952,0.711013,0.572222,0.810469,1.889339,0.830146,4.477286,29843.000000,,0
11.810719,9.584260,0.703092,0.000000,0.009251,3.620309,9.936302,3620.154297,1.072276,0.981559,0.000000,0.000000,0.000000,0.558746,0.997225,3.558727,29860.000000,,0
25.591948,19.288786,1.276668,1.347594,2.429986,4.058200,1.458333,99998.000000,1.408103,1.285305,0.106078,0.129559,0.385604,0.608333,0.163857,4.999991,29950.000000,,0
10.429204,4.104456,0.055507,0.265202,1.119397,0.000000,0.522912,99998.000000,1.018251,0.613256,0.000000,0.000000,0.048984,0.000000,0.000000,4.999991,30495.000000,,0
25.897238,59.676514,3.990358,3.318103,2.251129,21.142113,2.078425,67352.117188,1.413253,1.775803,0.601012,0.520890,0.352400,1.325148,0.317734,4.828351,30714.000000,,0
21.253128,63.213562,6.660876,2.553336,2.399149,13.704135,5.328433,28323.861328,1.327423,1.800810,0.823531,0.407108,0.380057,1.136852,0.726599,4.452152,30740.000000,,0
10.743746,8.523454,0.000000,0.000000,0.000000,5.717252,0.607898,99998.000000,1.031156,0.930616,0.000000,0.000000,0.000000,0.757187,0.000000,4.999991,32027.000000,,0
21.617008,135.696838,5.300947,2.655099,5.504474,42.530926,3.701436,18027.218750,1.334796,2.132570,0.724353,0.424081,0.740716,1.628705,0.568370,4.255929,32273.000000,,0
14.370223,6.185980,1.153318,0.000000,1.116313,4.243225,0.256702,99998.000000,1.157464,0.791408,0.061949,0.000000,0.047786,0.627696,0.000000,4.999991,32767.000000,,0
115.418175,176.556381,8.523454,4.249392,6.704048,49.191799,5.782795,23895.078125,2.062274,2.246883,0.930616,0.628327,0.826337,1.691893,0.762138,4.378308,33136.000000,,0
302.841644,520.365479,30.606108,15.708565,20.667217,183.636642,23.346163,29480.208984,2.481215,2.716309,1.485808,1.196136,1.315282,2.263959,1.368216,4.469531,33376.000000,,0
12.291782,14.000174,0.536571,1.372264,1.239663,13.247742,0.779615,55703.886719,1.089615,1.146133,0.000000,0.137438,0.093304,1.122142,0.000000,4.745885,33925.000000,,0
11.206306,11.570188,0.000000,0.000000,1.409269,2.732193,0.856063,99998.000000,1.049462,1.063340,0.000000,0.000000,0.148994,0.436511,0.000000,4.999991,34308.000000,,0
18.465427,61.853630,2.405316,1.171821,1.492530,14.108105,1.533112,99998.000000,1.266359,1.791365,0.381172,0.068861,0.173923,1.149469,0.185574,4.999991,34461.000000,,0
12.849939,51.720467,1.692973,1.073141,1.282835,14.484321,1.927499,99998.000000,1.108901,1.713662,0.228650,0.030657,0.108171,1.160898,0.284994,4.999991,34474.000000,,0
56.935070,100.903015,1.982844,2.408400,3.981107,42.620354,3.890886,74112.851562,1.755380,2.003904,0.297289,0.381729,0.600004,1.629617,0.590049,4.869894,34973.000000,,0
67.663399,27.402103,2.615010,1.467860,3.256428,37.085041,3.076906,92451.492188,1.830354,1.437784,0.417473,0.166685,0.512742,1.569199,0.488114,4.965914,36554.000000,,0
11.221725,20.226242,0.703092,0.228197,0.342295,10.978110,0.079164,99998.000000,1.050060,1.305915,0.000000,0.000000,0.000000,1.040528,0.000000,4.999991,36824.000000,,0
16.090948,4.274062,1.023801,0.052424,1.578874,6.081133,0.860719,99998.000000,1.206582,0.630841,0.010216,0.000000,0.198348,0.783984,0.000000,4.999991,37071.000000,,0
15.165827,29.388031,2.167868,1.307505,1.181072,18.422255,0.275106,0.000000,1.180866,1.468171,0.336033,0.116443,0.072276,1.265343,0.000000,0.000000,37431.000000,,0
18.194059,33.319798,0.888117,1.017634,1.051555,6.278492,0.438509,3620.154297,1.259930,1.522702,0.000000,0.007592,0.021832,0.797855,0.000000,3.558727,38180.000000,,0
45.586910,596.216248,2.904882,1.927337,8.763986,101.109627,14.627848,97876.632812,1.658840,2.775404,0.463128,0.284958,0.942702,2.004792,1.165180,4.990679,38490.000000,,0
28.317972,44.424339,3.734408,2.402232,1.825573,13.549948,1.646036,65122.960938,1.452062,1.647621,0.572222,0.380615,0.261399,1.131938,0.216439,4.813734,39430.000000,,0
