Year,Month,Day,Site,Plot,Date,meantemp,mintemp,maxtemp,range
2021,05,15,East,EA,2021-05-15,29.4588055555556,28.853,30.558,1.705
2021,05,15,East,EB,2021-05-15,29.4040451388889,28.853,30.457,1.604
2021,05,15,West,WA,2021-05-15,29.4026423611111,28.953,30.457,1.504
2021,05,15,West,WB,2021-05-15,29.4161076388889,28.953,30.457,1.504
2021,05,16,East,EA,2021-05-16,29.6134861111111,28.655,31.268,2.613
2021,05,16,East,EB,2021-05-16,29.5593229166667,28.655,31.064,2.409
2021,05,16,West,WA,2021-05-16,29.4531597222222,28.853,30.457,1.604
2021,05,16,West,WB,2021-05-16,29.4762291666667,28.853,30.457,1.604
2021,05,17,East,EA,2021-05-17,29.5423402777778,28.853,30.457,1.604
2021,05,17,East,EB,2021-05-17,29.4945486111111,28.853,30.356,1.503
2021,05,17,West,WA,2021-05-17,29.3709166666667,28.853,29.953,1.1
2021,05,17,West,WB,2021-05-17,29.3551944444444,28.853,29.953,1.1
2021,05,18,East,EA,2021-05-18,29.3860243055556,28.953,30.255,1.302
2021,05,18,East,EB,2021-05-18,29.3408263888889,28.953,30.154,1.201
2021,05,18,West,WA,2021-05-18,29.2915833333333,29.152,29.652,0.5
2021,05,18,West,WB,2021-05-18,29.2496145833333,29.053,29.752,0.698999999999998
2021,05,19,East,EA,2021-05-19,29.3173055555556,29.053,29.853,0.800000000000001
2021,05,19,East,EB,2021-05-19,29.2774513888889,29.053,29.752,0.698999999999998
2021,05,19,West,WA,2021-05-19,29.2401944444444,29.152,29.552,0.399999999999999
2021,05,19,West,WB,2021-05-19,29.2218368055556,29.053,29.552,0.498999999999999
2021,05,20,East,EA,2021-05-20,29.4995694444444,29.053,30.154,1.101
2021,05,20,East,EB,2021-05-20,29.4558229166667,29.053,30.054,1.001
2021,05,20,West,WA,2021-05-20,29.398875,29.152,29.752,0.599999999999998
2021,05,20,West,WB,2021-05-20,29.3850243055556,29.053,29.752,0.698999999999998
2021,05,21,East,EA,2021-05-21,29.4758888888889,29.152,30.054,0.901999999999997
2021,05,21,East,EB,2021-05-21,29.4330763888889,29.152,30.054,0.901999999999997
2021,05,21,West,WA,2021-05-21,29.3749166666667,29.252,29.752,0.5
2021,05,21,West,WB,2021-05-21,29.3599861111111,29.152,29.752,0.599999999999998
2021,05,22,East,EA,2021-05-22,29.40359375,29.053,29.953,0.899999999999999
2021,05,22,East,EB,2021-05-22,29.3532430555556,29.053,29.853,0.800000000000001
2021,05,22,West,WA,2021-05-22,29.3124409722222,29.053,29.652,0.599
2021,05,22,West,WB,2021-05-22,29.2892430555556,29.053,29.652,0.599
2021,05,23,East,EA,2021-05-23,29.5056458333333,29.053,30.558,1.505
2021,05,23,East,EB,2021-05-23,29.4455034722222,28.953,30.457,1.504
2021,05,23,West,WA,2021-05-23,29.3971284722222,29.053,30.255,1.202
2021,05,23,West,WB,2021-05-23,29.3920868055556,29.053,30.356,1.303
2021,05,24,East,EA,2021-05-24,29.7678333333333,28.953,31.574,2.621
2021,05,24,East,EB,2021-05-24,29.6895416666667,28.953,31.37,2.417
2021,05,24,West,WA,2021-05-24,29.5562569444444,29.053,31.574,2.521
2021,05,24,West,WB,2021-05-24,29.5759548611111,28.953,31.88,2.927
2021,05,25,East,EA,2021-05-25,30.14521875,28.953,31.778,2.825
2021,05,25,East,EB,2021-05-25,30.0256423611111,28.953,31.472,2.519
2021,05,25,West,WA,2021-05-25,29.8782395833333,29.053,33.118,4.065
2021,05,25,West,WB,2021-05-25,29.9130625,29.053,33.118,4.065
2021,05,26,East,EA,2021-05-26,29.9492326388889,28.953,31.574,2.621
2021,05,26,East,EB,2021-05-26,29.8536631944444,28.953,31.166,2.213
2021,05,26,West,WA,2021-05-26,29.9337673611111,29.053,33.118,4.065
2021,05,26,West,WB,2021-05-26,29.9803923611111,28.953,33.118,4.165
2021,05,27,East,EA,2021-05-27,29.7170694444444,28.853,31.268,2.415
2021,05,27,East,EB,2021-05-27,29.6226631944444,28.853,30.963,2.11
2021,05,27,West,WA,2021-05-27,29.6783298611111,29.152,31.268,2.116
2021,05,27,West,WB,2021-05-27,29.6646631944444,29.053,31.268,2.215
2021,05,28,East,EA,2021-05-28,29.7254930555556,28.754,31.88,3.126
2021,05,28,East,EB,2021-05-28,29.5865625,28.754,31.268,2.514
2021,05,28,West,WA,2021-05-28,29.9087916666667,28.853,32.188,3.335
2021,05,28,West,WB,2021-05-28,29.8982465277778,28.853,32.188,3.335
2021,05,29,East,EA,2021-05-29,29.9441631944444,28.456,32.086,3.63
2021,05,29,East,EB,2021-05-29,29.8593854166667,28.456,31.983,3.527
2021,05,29,West,WA,2021-05-29,29.6694201388889,28.853,31.268,2.415
2021,05,29,West,WB,2021-05-29,29.6757291666667,28.754,31.37,2.616
2021,05,30,East,EA,2021-05-30,29.7617638888889,28.555,31.166,2.611
2021,05,30,East,EB,2021-05-30,29.7034652777778,28.555,31.064,2.509
2021,05,30,West,WA,2021-05-30,29.4659722222222,28.953,30.255,1.302
2021,05,30,West,WB,2021-05-30,29.4805,28.953,30.356,1.403
2021,05,31,East,EA,2021-05-31,29.2895243055556,28.655,30.054,1.399
2021,05,31,East,EB,2021-05-31,29.2464201388889,28.655,29.953,1.298
2021,05,31,West,WA,2021-05-31,29.2565138888889,28.357,29.652,1.295
2021,05,31,West,WB,2021-05-31,29.2292291666667,28.357,29.652,1.295
2021,06,01,East,EA,2021-06-01,29.8377222222222,28.754,31.472,2.718
2021,06,01,East,EB,2021-06-01,29.7785868055556,28.754,31.472,2.718
2021,06,01,West,WA,2021-06-01,29.4861701388889,28.953,30.76,1.807
2021,06,01,West,WB,2021-06-01,29.5017881944444,28.853,30.963,2.11
2021,06,02,East,EA,2021-06-02,30.0900208333333,29.152,31.778,2.626
2021,06,02,East,EB,2021-06-02,30.0120486111111,29.152,31.676,2.524
2021,06,02,West,WA,2021-06-02,29.4870520833333,28.953,30.457,1.504
2021,06,02,West,WB,2021-06-02,29.5188159722222,28.853,30.76,1.907
2021,06,03,East,EA,2021-06-03,29.7121736111111,28.754,30.862,2.108
2021,06,03,East,EB,2021-06-03,29.6468854166667,28.754,30.76,2.006
2021,06,03,West,WA,2021-06-03,29.3664652777778,28.953,30.154,1.201
2021,06,03,West,WB,2021-06-03,29.3728576388889,28.953,30.154,1.201
2021,06,04,East,EA,2021-06-04,29.7776701388889,28.853,31.064,2.211
2021,06,04,East,EB,2021-06-04,29.7171944444444,28.853,30.963,2.11
2021,06,04,West,WA,2021-06-04,29.3859583333333,28.853,30.255,1.402
2021,06,04,West,WB,2021-06-04,29.3817326388889,28.853,30.356,1.503
2021,06,05,East,EA,2021-06-05,29.8708888888889,28.953,31.574,2.621
2021,06,05,East,EB,2021-06-05,29.8098645833333,28.953,31.472,2.519
2021,06,05,West,WA,2021-06-05,29.4097326388889,28.754,30.255,1.501
2021,06,05,West,WB,2021-06-05,29.4044756944444,28.754,30.457,1.703
2021,06,06,East,EA,2021-06-06,29.5221076388889,29.053,30.457,1.404
2021,06,06,East,EB,2021-06-06,29.4616527777778,28.953,30.356,1.403
2021,06,06,West,WA,2021-06-06,29.3482916666667,29.152,29.953,0.800999999999998
2021,06,06,West,WB,2021-06-06,29.3400173611111,29.053,29.953,0.899999999999999
2021,06,07,East,EA,2021-06-07,29.68525,29.053,31.37,2.317
2021,06,07,East,EB,2021-06-07,29.6182222222222,29.053,31.268,2.215
2021,06,07,West,WA,2021-06-07,29.4605798611111,29.152,30.558,1.406
2021,06,07,West,WB,2021-06-07,29.4610486111111,29.152,30.659,1.507
2021,06,08,East,EA,2021-06-08,29.7014146341463,28.953,31.778,2.825
2021,06,08,East,EB,2021-06-08,29.6868227848101,28.953,31.574,2.621
2021,06,08,West,WA,2021-06-08,29.5642857142857,29.152,30.457,1.305
2021,06,08,West,WB,2021-06-08,29.5692013888889,29.152,30.457,1.305
2021,06,09,East,EA,2021-06-09,30.3747256944444,29.053,32.704,3.651
2021,06,09,East,EB,2021-06-09,30.4701701388889,29.053,33.014,3.961
2021,06,09,West,WA,2021-06-09,30.1041840277778,29.152,31.983,2.831
2021,06,09,West,WB,2021-06-09,30.0968055555556,29.152,31.88,2.728
2021,06,10,East,EA,2021-06-10,30.3300555555556,29.352,32.188,2.836
2021,06,10,East,EB,2021-06-10,30.4349548611111,29.452,32.6,3.148
2021,06,10,West,WA,2021-06-10,30.1447430555556,29.452,31.676,2.224
2021,06,10,West,WB,2021-06-10,30.1245069444444,29.352,31.676,2.324
2021,06,11,East,EA,2021-06-11,29.9702465277778,29.352,31.574,2.222
2021,06,11,East,EB,2021-06-11,30.0432256944444,29.352,31.676,2.324
2021,06,11,West,WA,2021-06-11,30.0412881944444,29.452,31.676,2.224
2021,06,11,West,WB,2021-06-11,29.9706527777778,29.352,31.472,2.12
2021,06,12,East,EA,2021-06-12,30.4305208333333,29.452,32.6,3.148
2021,06,12,East,EB,2021-06-12,30.5069097222222,29.452,32.911,3.459
2021,06,12,West,WA,2021-06-12,30.2781111111111,29.652,31.676,2.024
2021,06,12,West,WB,2021-06-12,30.2139479166667,29.652,31.37,1.718
2021,06,13,East,EA,2021-06-13,30.6088888888889,29.252,33.118,3.866
2021,06,13,East,EB,2021-06-13,30.7263923611111,29.252,33.43,4.178
2021,06,13,West,WA,2021-06-13,30.3865625,29.552,32.394,2.842
2021,06,13,West,WB,2021-06-13,30.4405694444444,29.452,32.497,3.045
2021,06,14,East,EA,2021-06-14,30.2932395833333,28.953,32.188,3.235
2021,06,14,East,EB,2021-06-14,30.3791284722222,29.053,32.291,3.238
2021,06,14,West,WA,2021-06-14,29.9485243055556,29.352,30.963,1.611
2021,06,14,West,WB,2021-06-14,29.9612395833333,29.252,30.963,1.711
2021,06,15,East,EA,2021-06-15,30.4615034722222,29.252,32.188,2.936
2021,06,15,East,EB,2021-06-15,30.5388784722222,29.252,32.394,3.142
2021,06,15,West,WA,2021-06-15,29.9821909722222,29.452,30.659,1.207
2021,06,15,West,WB,2021-06-15,29.9924861111111,29.452,30.76,1.308
2021,06,16,East,EA,2021-06-16,30.51628125,29.053,31.983,2.93
2021,06,16,East,EB,2021-06-16,30.6044340277778,29.152,32.086,2.934
2021,06,16,West,WA,2021-06-16,30.1956909722222,29.552,31.064,1.512
2021,06,16,West,WB,2021-06-16,30.2445763888889,29.552,31.166,1.614
2021,06,17,East,EA,2021-06-17,30.4479444444444,29.652,31.88,2.228
2021,06,17,East,EB,2021-06-17,30.5411145833333,29.652,31.983,2.331
2021,06,17,West,WA,2021-06-17,29.9121111111111,29.452,30.457,1.005
2021,06,17,West,WB,2021-06-17,29.9059548611111,29.452,30.558,1.106
2021,06,18,East,EA,2021-06-18,30.1987743055556,29.352,31.268,1.916
2021,06,18,East,EB,2021-06-18,30.2739548611111,29.352,31.37,2.018
2021,06,18,West,WA,2021-06-18,30.0166770833333,29.652,30.558,0.905999999999999
2021,06,18,West,WB,2021-06-18,29.9939826388889,29.652,30.558,0.905999999999999
2021,06,19,East,EA,2021-06-19,30.0958993055556,29.752,30.862,1.11
2021,06,19,East,EB,2021-06-19,30.1561111111111,29.752,31.064,1.312
2021,06,19,West,WA,2021-06-19,30.0368298611111,29.652,30.659,1.007
2021,06,19,West,WB,2021-06-19,30.0120104166667,29.652,30.659,1.007
2021,06,20,East,EA,2021-06-20,30.0069201388889,29.552,30.76,1.208
2021,06,20,East,EB,2021-06-20,30.0636006944444,29.652,30.963,1.311
2021,06,20,West,WA,2021-06-20,29.8962430555556,29.552,30.356,0.804000000000002
2021,06,20,West,WB,2021-06-20,29.8839861111111,29.552,30.356,0.804000000000002
2021,06,21,East,EA,2021-06-21,30.0827743055556,29.552,31.268,1.716
2021,06,21,East,EB,2021-06-21,30.1508645833333,29.552,31.472,1.92
2021,06,21,West,WA,2021-06-21,30.0037673611111,29.652,30.659,1.007
2021,06,21,West,WB,2021-06-21,29.9918958333333,29.652,30.659,1.007
2021,06,22,East,EA,2021-06-22,29.0386527777778,28.357,29.552,1.195
2021,06,22,East,EB,2021-06-22,29.0652743055556,28.456,29.652,1.196
2021,06,22,West,WA,2021-06-22,29.2249375,27.862,29.752,1.89
2021,06,22,West,WB,2021-06-22,29.1716909722222,27.862,29.652,1.79
2021,06,23,East,EA,2021-06-23,29.6960763888889,28.655,30.76,2.105
2021,06,23,East,EB,2021-06-23,29.7747916666667,28.655,30.963,2.308
2021,06,23,West,WA,2021-06-23,29.8397395833333,29.053,31.37,2.317
2021,06,23,West,WB,2021-06-23,29.8403576388889,29.053,31.268,2.215
2021,06,24,East,EA,2021-06-24,30.1210729166667,29.152,31.88,2.728
2021,06,24,East,EB,2021-06-24,30.2299201388889,29.252,32.188,2.936
2021,06,24,West,WA,2021-06-24,30.0447534722222,29.352,31.778,2.426
2021,06,24,West,WB,2021-06-24,29.9687743055556,29.352,31.574,2.222
2021,06,25,East,EA,2021-06-25,30.3827048611111,29.352,33.118,3.766
2021,06,25,East,EB,2021-06-25,30.5395868055556,29.352,33.953,4.601
2021,06,25,West,WA,2021-06-25,30.2819826388889,29.452,33.118,3.666
2021,06,25,West,WB,2021-06-25,30.2611909722222,29.452,32.807,3.355
2021,06,26,East,EA,2021-06-26,30.3626840277778,29.252,33.43,4.178
2021,06,26,East,EB,2021-06-26,30.5256701388889,29.252,33.953,4.701
2021,06,26,West,WA,2021-06-26,30.1968645833333,29.352,32.497,3.145
2021,06,26,West,WB,2021-06-26,30.1625451388889,29.352,32.394,3.042
2021,06,27,East,EA,2021-06-27,30.2008506944444,29.252,32.6,3.348
2021,06,27,East,EB,2021-06-27,30.2940868055556,29.252,32.704,3.452
2021,06,27,West,WA,2021-06-27,29.8978645833333,29.352,31.166,1.814
2021,06,27,West,WB,2021-06-27,29.8568229166667,29.352,31.064,1.712
2021,06,28,East,EA,2021-06-28,29.9615173611111,29.352,31.166,1.814
2021,06,28,East,EB,2021-06-28,30.00878125,29.352,31.268,1.916
2021,06,28,West,WA,2021-06-28,29.7725659722222,29.452,30.558,1.106
2021,06,28,West,WB,2021-06-28,29.7457361111111,29.452,30.457,1.005
2021,06,29,East,EA,2021-06-29,30.1290034722222,29.252,31.574,2.322
2021,06,29,East,EB,2021-06-29,30.1932777777778,29.252,31.778,2.526
2021,06,29,West,WA,2021-06-29,29.7589131944444,29.352,30.154,0.802
2021,06,29,West,WB,2021-06-29,29.7502256944444,29.352,30.154,0.802
2021,06,30,East,EA,2021-06-30,29.7972743055556,28.853,31.166,2.313
2021,06,30,East,EB,2021-06-30,29.8463368055556,28.853,31.268,2.415
2021,06,30,West,WA,2021-06-30,29.6602430555556,29.352,30.356,1.004
2021,06,30,West,WB,2021-06-30,29.6482222222222,29.252,30.356,1.104
2021,07,01,East,EA,2021-07-01,29.9096284722222,28.655,31.37,2.715
2021,07,01,East,EB,2021-07-01,29.9686076388889,28.655,31.472,2.817
2021,07,01,West,WA,2021-07-01,29.7515972222222,29.152,31.064,1.912
2021,07,01,West,WB,2021-07-01,29.7456736111111,29.053,31.064,2.011
2021,07,02,East,EA,2021-07-02,29.61646875,29.053,30.457,1.404
2021,07,02,East,EB,2021-07-02,29.6638888888889,29.053,30.558,1.505
2021,07,02,West,WA,2021-07-02,29.55559375,29.352,30.054,0.701999999999998
2021,07,02,West,WB,2021-07-02,29.5312881944444,29.352,29.953,0.600999999999999
2021,07,03,East,EA,2021-07-03,29.67228125,29.053,30.76,1.707
2021,07,03,East,EB,2021-07-03,29.72959375,29.053,30.862,1.809
2021,07,03,West,WA,2021-07-03,29.5791076388889,29.352,30.154,0.802
2021,07,03,West,WB,2021-07-03,29.5648854166667,29.252,30.154,0.902000000000001
2021,07,04,East,EA,2021-07-04,29.6786284722222,29.152,30.558,1.406
2021,07,04,East,EB,2021-07-04,29.7327569444444,29.152,30.659,1.507
2021,07,04,West,WA,2021-07-04,29.5905416666667,29.352,30.054,0.701999999999998
2021,07,04,West,WB,2021-07-04,29.5839722222222,29.252,30.154,0.902000000000001
2021,07,05,East,EA,2021-07-05,29.8069965277778,29.252,30.963,1.711
2021,07,05,East,EB,2021-07-05,29.8779930555556,29.252,31.166,1.914
2021,07,05,West,WA,2021-07-05,29.7047534722222,29.352,30.356,1.004
2021,07,05,West,WB,2021-07-05,29.6978819444444,29.352,30.457,1.105
2021,07,06,East,EA,2021-07-06,30.0354370629371,29.252,31.676,2.424
2021,07,06,East,EB,2021-07-06,30.1639459459459,29.352,31.983,2.631
2021,07,06,West,WA,2021-07-06,29.8057937062937,29.452,31.064,1.612
2021,07,06,West,WB,2021-07-06,29.7971923076923,29.452,31.064,1.612
2021,07,07,East,EA,2021-07-07,30.1423680555556,29.252,32.086,2.834
2021,07,07,West,WA,2021-07-07,29.8626041666667,29.452,31.37,1.918
2021,07,07,West,WB,2021-07-07,29.8638368055556,29.452,31.37,1.918
2021,07,08,East,EA,2021-07-08,30.2242465277778,29.252,32.086,2.834
2021,07,08,West,WA,2021-07-08,29.9347534722222,29.352,31.778,2.426
2021,07,08,West,WB,2021-07-08,29.9413958333333,29.352,31.983,2.631
2021,07,09,East,EA,2021-07-09,30.3091041666667,29.252,32.291,3.039
2021,07,09,West,WA,2021-07-09,30.0388298611111,29.352,32.6,3.248
2021,07,09,West,WB,2021-07-09,30.0444895833333,29.352,33.014,3.662
2021,07,10,East,EA,2021-07-10,30.4276423611111,29.252,32.497,3.245
2021,07,10,West,WA,2021-07-10,30.0941423611111,29.452,32.704,3.252
2021,07,10,West,WB,2021-07-10,30.1094965277778,29.352,32.911,3.559
2021,07,11,East,EA,2021-07-11,30.3141284722222,29.152,32.188,3.036
2021,07,11,West,WA,2021-07-11,30.0240659722222,29.352,31.88,2.528
2021,07,11,West,WB,2021-07-11,30.0451284722222,29.352,32.086,2.734
2021,07,12,East,EA,2021-07-12,30.1469618055556,29.152,31.676,2.524
2021,07,12,West,WA,2021-07-12,29.8082291666667,29.452,30.76,1.308
2021,07,12,West,WB,2021-07-12,29.7964826388889,29.352,30.76,1.408
2021,07,13,East,EA,2021-07-13,30.0766215277778,28.953,31.472,2.519
2021,07,13,West,WA,2021-07-13,29.7671041666667,29.352,30.457,1.105
2021,07,13,West,WB,2021-07-13,29.7439166666667,29.352,30.457,1.105
2021,07,14,East,EA,2021-07-14,29.7456701388889,28.655,31.37,2.715
2021,07,14,West,WA,2021-07-14,29.73875,29.352,30.457,1.105
2021,07,14,West,WB,2021-07-14,29.7186770833333,29.252,30.558,1.306
2021,07,15,East,EA,2021-07-15,29.85346875,28.953,31.064,2.111
2021,07,15,West,WA,2021-07-15,29.7077777777778,29.352,30.154,0.802
2021,07,15,West,WB,2021-07-15,29.6928506944444,29.352,30.154,0.802
2021,07,16,East,EA,2021-07-16,30.02821875,29.053,31.676,2.623
2021,07,16,West,WA,2021-07-16,29.8638958333333,29.352,30.76,1.408
2021,07,16,West,WB,2021-07-16,29.8589375,29.352,30.862,1.51
2021,07,17,East,EA,2021-07-17,30.4040138888889,29.152,31.88,2.728
2021,07,17,West,WA,2021-07-17,29.99509375,29.652,30.659,1.007
2021,07,17,West,WB,2021-07-17,29.9681319444444,29.552,30.76,1.208
2021,07,18,East,EA,2021-07-18,30.3304097222222,29.552,31.268,1.716
2021,07,18,West,WA,2021-07-18,29.9582916666667,29.652,30.457,0.805
2021,07,18,West,WB,2021-07-18,29.9360520833333,29.552,30.457,0.905000000000001
2021,07,19,East,EA,2021-07-19,30.2020173611111,29.152,31.064,1.912
2021,07,19,West,WA,2021-07-19,29.9014756944444,29.552,30.457,0.905000000000001
2021,07,19,West,WB,2021-07-19,29.8803472222222,29.552,30.457,0.905000000000001
2021,07,20,East,EA,2021-07-20,29.6678020833333,29.152,30.154,1.002
2021,07,20,West,WA,2021-07-20,29.7187083333333,29.452,30.054,0.601999999999997
2021,07,20,West,WB,2021-07-20,29.6919305555556,29.452,29.953,0.500999999999998
2021,07,21,East,EA,2021-07-21,29.4083194444444,28.853,30.154,1.301
2021,07,21,West,WA,2021-07-21,29.5173680555556,29.152,30.054,0.901999999999997
2021,07,21,West,WB,2021-07-21,29.4730243055556,28.853,30.054,1.201
2021,07,22,East,EA,2021-07-22,29.9067152777778,29.452,32.086,2.634
2021,07,22,West,WA,2021-07-22,29.9838125,29.452,32.6,3.148
2021,07,22,West,WB,2021-07-22,29.8660486111111,29.452,31.88,2.428
2021,07,23,East,EA,2021-07-23,29.8041666666667,29.352,31.166,1.814
2021,07,23,West,WA,2021-07-23,29.7047291666667,29.352,30.862,1.51
2021,07,23,West,WB,2021-07-23,29.7110520833333,29.352,30.963,1.611
2021,07,24,East,EA,2021-07-24,29.52771875,29.352,29.853,0.501000000000001
2021,07,24,West,WA,2021-07-24,29.4922777777778,29.352,29.652,0.300000000000001
2021,07,24,West,WB,2021-07-24,29.4829027777778,29.352,29.652,0.300000000000001
2021,07,25,East,EA,2021-07-25,29.5711805555556,29.452,29.953,0.500999999999998
2021,07,25,West,WA,2021-07-25,29.461375,29.252,29.752,0.5
2021,07,25,West,WB,2021-07-25,29.442625,29.252,29.752,0.5
2021,07,26,East,EA,2021-07-26,29.6138333333333,29.352,30.054,0.701999999999998
2021,07,26,West,WA,2021-07-26,29.5789583333333,29.352,30.054,0.701999999999998
2021,07,26,West,WB,2021-07-26,29.5664340277778,29.352,29.953,0.600999999999999
2021,07,27,East,EA,2021-07-27,29.7444409722222,29.352,30.659,1.307
2021,07,27,West,WA,2021-07-27,29.6336909722222,29.352,30.154,0.802
2021,07,27,West,WB,2021-07-27,29.6166215277778,29.352,30.154,0.802
2021,07,28,East,EA,2021-07-28,29.6965659722222,29.352,30.356,1.004
2021,07,28,West,WA,2021-07-28,29.6615208333333,29.352,30.154,0.802
2021,07,28,West,WB,2021-07-28,29.6259513888889,29.352,30.054,0.701999999999998
2021,07,29,East,EA,2021-07-29,29.665625,29.352,30.054,0.701999999999998
2021,07,29,West,WA,2021-07-29,29.6439965277778,29.352,29.953,0.600999999999999
2021,07,29,West,WB,2021-07-29,29.6259097222222,29.352,29.953,0.600999999999999
2021,07,30,East,EA,2021-07-30,29.7746458333333,29.452,30.356,0.904
2021,07,30,West,WA,2021-07-30,29.7236284722222,29.452,30.054,0.601999999999997
2021,07,30,West,WB,2021-07-30,29.6904826388889,29.452,30.054,0.601999999999997
2021,07,31,East,EA,2021-07-31,29.7478402777778,29.352,30.558,1.206
2021,07,31,West,WA,2021-07-31,29.8865243055556,29.552,30.457,0.905000000000001
2021,07,31,West,WB,2021-07-31,29.8501701388889,29.552,30.356,0.804000000000002
2021,08,01,East,EA,2021-08-01,29.6608645833333,29.352,30.255,0.902999999999999
2021,08,01,West,WA,2021-08-01,29.7334479166667,29.452,30.154,0.701999999999998
2021,08,01,West,WB,2021-08-01,29.7142291666667,29.452,30.054,0.601999999999997
2021,08,02,East,EA,2021-08-02,29.3513055555556,29.152,29.452,0.300000000000001
2021,08,02,West,WA,2021-08-02,29.3808194444444,29.152,29.552,0.399999999999999
2021,08,02,West,WB,2021-08-02,29.3804722222222,29.152,29.552,0.399999999999999
2021,08,03,East,EA,2021-08-03,29.4158784722222,29.053,30.255,1.202
2021,08,03,West,WA,2021-08-03,29.4276597222222,29.053,30.154,1.101
2021,08,03,West,WB,2021-08-03,29.4248472222222,29.053,30.154,1.101
2021,08,04,East,EA,2021-08-04,29.8262708333333,29.352,30.862,1.51
2021,08,04,Luminao,34,2021-08-04,29.713125,29.54,30.142,0.602
2021,08,04,West,WA,2021-08-04,29.75828125,29.252,30.76,1.508
2021,08,04,West,WB,2021-08-04,29.7285902777778,29.252,30.659,1.407
2021,08,05,East,EA,2021-08-05,30.1310972222222,29.352,31.88,2.528
2021,08,05,Luminao,34,2021-08-05,30.4915208333333,29.49,32.872,3.382
2021,08,05,West,WA,2021-08-05,30.2494027777778,29.452,32.188,2.736
2021,08,05,West,WB,2021-08-05,30.1729305555556,29.452,31.983,2.531
2021,08,06,East,EA,2021-08-06,29.9059513888889,29.252,31.268,2.016
2021,08,06,East,EB,2021-08-06,30.1896333333333,29.352,31.37,2.018
2021,08,06,Luminao,34,2021-08-06,30.2268020833333,29.54,31.816,2.276
2021,08,06,West,WA,2021-08-06,29.8738373702422,29.452,31.064,1.612
2021,08,06,West,WB,2021-08-06,29.8445520833333,29.452,30.963,1.511
2021,08,07,East,EA,2021-08-07,29.6180729166667,28.953,30.963,2.01
2021,08,07,East,EB,2021-08-07,29.6836805555556,29.053,31.064,2.011
2021,08,07,Luminao,34,2021-08-07,29.6326041666667,29.165,30.646,1.481
2021,08,07,West,WA,2021-08-07,29.56140625,29.252,30.255,1.003
2021,08,07,West,WB,2021-08-07,29.5395486111111,29.252,30.255,1.003
2021,08,08,East,EA,2021-08-08,29.9315208333333,29.053,31.88,2.827
2021,08,08,East,EB,2021-08-08,29.9947465277778,29.152,31.983,2.831
2021,08,08,Luminao,34,2021-08-08,29.9964166666667,29.19,31.919,2.729
2021,08,08,West,WA,2021-08-08,29.857375,29.252,31.88,2.628
2021,08,08,West,WB,2021-08-08,29.8434618055556,29.252,31.88,2.628
2021,08,09,East,EA,2021-08-09,30.1203333333333,29.452,31.88,2.428
2021,08,09,East,EB,2021-08-09,30.1894027777778,29.452,32.086,2.634
2021,08,09,Luminao,34,2021-08-09,30.2764375,29.389,32.355,2.966
2021,08,09,West,WA,2021-08-09,29.8439444444444,29.452,31.064,1.612
2021,08,09,West,WB,2021-08-09,29.83634375,29.452,31.166,1.714
2021,08,10,East,EA,2021-08-10,29.7187430555556,29.252,31.166,1.914
2021,08,10,East,EB,2021-08-10,29.7746979166667,29.252,31.268,2.016
2021,08,10,Luminao,34,2021-08-10,29.8032604166667,29.115,31.128,2.013
2021,08,10,West,WA,2021-08-10,29.6198055555556,29.352,30.356,1.004
2021,08,10,West,WB,2021-08-10,29.604875,29.352,30.255,0.902999999999999
2021,08,11,East,EA,2021-08-11,29.8575,29.152,31.676,2.524
2021,08,11,East,EB,2021-08-11,29.9248402777778,29.152,31.88,2.728
2021,08,11,Luminao,34,2021-08-11,29.867625,29.015,31.714,2.699
2021,08,11,West,WA,2021-08-11,29.6023159722222,29.252,30.457,1.205
2021,08,11,West,WB,2021-08-11,29.5908680555556,29.252,30.457,1.205
2021,08,12,East,EA,2021-08-12,29.3712048611111,29.053,29.752,0.698999999999998
2021,08,12,East,EB,2021-08-12,29.4128402777778,29.053,29.752,0.698999999999998
2021,08,12,Luminao,34,2021-08-12,29.3998645833333,28.99,29.84,0.850000000000001
2021,08,12,West,WA,2021-08-12,29.4641527777778,29.252,29.752,0.5
2021,08,12,West,WB,2021-08-12,29.4349861111111,29.252,29.752,0.5
2021,08,13,East,EA,2021-08-13,29.8747951388889,28.953,31.983,3.03
2021,08,13,East,EB,2021-08-13,29.9470173611111,28.953,32.086,3.133
2021,08,13,Luminao,34,2021-08-13,29.7355833333333,28.941,31.153,2.212
2021,08,13,West,WA,2021-08-13,29.67284375,29.252,30.356,1.104
2021,08,13,West,WB,2021-08-13,29.6656284722222,29.252,30.457,1.205
2021,08,14,East,EA,2021-08-14,29.6513368055556,29.252,30.356,1.104
2021,08,14,East,EB,2021-08-14,29.6995034722222,29.252,30.356,1.104
2021,08,14,Luminao,34,2021-08-14,29.8228333333333,28.941,31.026,2.085
2021,08,14,West,WA,2021-08-14,29.62859375,29.352,30.054,0.701999999999998
2021,08,14,West,WB,2021-08-14,29.6122604166667,29.352,30.054,0.701999999999998
2021,08,15,East,EA,2021-08-15,29.7204270833333,29.352,30.356,1.004
2021,08,15,East,EB,2021-08-15,29.7786805555556,29.352,30.457,1.105
2021,08,15,Luminao,34,2021-08-15,29.9438645833333,29.24,31.052,1.812
2021,08,15,West,WA,2021-08-15,29.6717083333333,29.452,29.953,0.500999999999998
