FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
251.426468,319.311890,14.971552,4.224722,75.656448,306.702484,83.341042,99998.000000,2.400411,2.504215,1.175267,0.625798,1.878846,2.486717,1.920859,4.999991,6987.000000,,0
286.041443,417.732513,25.613535,9.738447,32.157227,292.196594,28.610577,99998.000000,2.456429,2.620898,1.408470,0.988490,1.507279,2.465675,1.456527,4.999991,7027.000000,,0
1237.590698,8358.436523,427.384613,185.018158,1903.147827,12166.085938,1502.890015,99998.000000,3.092577,3.922125,2.630819,2.267214,3.279473,4.085151,3.176927,4.999991,7063.000000,,1
466.107117,733.979187,44.970161,20.019632,97.714432,793.587830,95.922485,99998.000000,2.668486,2.865684,1.652924,1.301456,1.989959,2.899595,1.981920,4.999991,7273.000000,,0
472.539795,702.722412,39.354675,15.714733,127.275146,825.763550,118.077843,99998.000000,2.674438,2.846784,1.594996,1.196307,2.104744,2.916856,2.072168,4.999991,7322.000000,,0
70.904404,0.000000,8.865749,3.080655,14.271543,107.070496,4.212014,99998.000000,1.850673,0.000000,0.947715,0.488643,1.154471,2.029670,0.624490,4.999991,7366.000000,,0
79.310677,20.750479,10.355195,2.269632,14.000174,172.140457,11.161411,99998.000000,1.899332,1.317028,1.015158,0.355955,1.146133,2.235883,1.047719,4.999991,7382.000000,,0
2383.637451,4567.118652,165.590607,83.368874,1743.462646,10620.902344,1892.510498,34462.980469,3.377240,3.659642,2.219036,1.921004,3.241413,4.026161,3.277038,4.537353,7413.000000,,1
343.084442,213.977554,13.808982,7.437978,32.382339,163.222290,33.716614,29246.191406,2.535401,2.330368,1.140162,0.871455,1.510308,2.212780,1.527844,4.466069,7473.000000,,0
13.343338,0.000000,0.000000,0.064759,10.120831,153.206314,101.645599,99998.000000,1.125265,0.000000,0.000000,0.000000,1.005216,2.185277,2.007089,4.999991,7517.000000,,0
1016.733337,2515.202148,27.775234,11.329657,50.209435,455.677917,25.358856,99998.000000,3.007207,3.400573,1.443658,1.054217,1.700785,2.658658,1.404130,4.999991,7548.000000,,0
289.951630,809.191528,37.917652,13.605455,50.813847,383.561584,59.566513,39175.062500,2.462326,2.908051,1.578841,1.133713,1.705982,2.583835,1.775002,4.593009,7600.000000,,0
39.354675,0.000000,0.000000,0.000000,0.000000,6.210650,5.705661,0.000000,1.594996,0.000000,0.000000,0.000000,0.000000,0.793137,0.756306,0.000000,7636.000000,,0
1549.507812,1862.408569,111.523415,45.836693,277.561157,2243.870117,328.340485,70148.070312,3.190194,3.270075,2.047366,1.661213,2.443359,3.350998,2.516325,4.846016,7697.000000,,1
95.981369,0.000000,1.955090,0.000000,0.000000,58.927162,9.546689,0.000000,1.982187,0.000000,0.291167,0.000000,0.000000,1.770316,0.979853,0.000000,7748.000000,,0
